chrm	start	end	target_id	Gene	isoform	value	strand	Synonym	Product	PID
ZM4	1620998	1621430	ZMO1_ZMO1581;1	ZMO1_ZMO1581	1	.	+	ZMO1_ZMO1581	antibiotic biosynthesis monooxygenase	AVZ42741.1
ZM4	1621373	1621864	ZMO1_ZMO1582;1	ZMO1_ZMO1582	1	.	-	ZMO1_ZMO1582	uracil-DNA glycosylase-like protein	AVZ42742.2
ZM4	1622199	1624687	ZMO1_ZMO1583;1	ZMO1_ZMO1583	1	.	-	gyrB2	DNA gyrase B subunit	AVZ42743.1
ZM4	1624708	1625959	ZMO1_ZMO1584;1	ZMO1_ZMO1584	1	.	-	recF	DNA replication and repair protein RecF	AVZ42744.1
ZM4	1624826	1625993	ZMO1_ZMO1584;2	ZMO1_ZMO1584	2	.	-	recF	DNA replication and repair protein RecF	AVZ42744.1
ZM4	1625869	1627144	ZMO1_ZMO1586,ZMO1_ZMO1587;1	ZMO1_ZMO1586	1	.	+	bfr2	bacterioferritin	AVZ42745.1
ZM4	1625869	1627144	ZMO1_ZMO1586,ZMO1_ZMO1587;1	ZMO1_ZMO1587	1	.	+	ZMO1_ZMO1587	hypothetical protein	AVZ42746.1
ZM4	1625871	1626548	ZMO1_ZMO1586;1	ZMO1_ZMO1586	1	.	+	bfr2	bacterioferritin	AVZ42745.1
ZM4	1626555	1627095	ZMO1_ZMO1587;1	ZMO1_ZMO1587	1	.	+	ZMO1_ZMO1587	hypothetical protein	AVZ42746.1
ZM4	1627130	1630001	ZMO1_ZMO1588;1	ZMO1_ZMO1588	1	.	+	uvrA	excinuclease ABC A subunit	AVZ42747.1
ZM4	1629986	1631449	ZMO1_ZMO1589;1	ZMO1_ZMO1589	1	.	+	ZMO1_ZMO1589	toll/interleukin-1 receptor (TIR) domain-containing protein	AVZ42748.1
ZM4	1630108	1631085	ZMO1_ZMO1589;2	ZMO1_ZMO1589	2	.	+	ZMO1_ZMO1589	toll/interleukin-1 receptor (TIR) domain-containing protein	AVZ42748.1
ZM4	1631127	1635902	ZMO1_ZMO1590,ZMO1_ZMO1591,ZMO1_ZMO1592,ZMO1_ZMO1593;1	ZMO1_ZMO1590	1	.	-	ZMO1_ZMO1590	ABC transporter related protein	AVZ42749.1
ZM4	1631127	1635902	ZMO1_ZMO1590,ZMO1_ZMO1591,ZMO1_ZMO1592,ZMO1_ZMO1593;1	ZMO1_ZMO1591	1	.	-	ZMO1_ZMO1591	ABC transporter permease	AVZ42750.1
ZM4	1631127	1635902	ZMO1_ZMO1590,ZMO1_ZMO1591,ZMO1_ZMO1592,ZMO1_ZMO1593;1	ZMO1_ZMO1592	1	.	-	alr	alanine racemase	AVZ42751.1
ZM4	1631127	1635902	ZMO1_ZMO1590,ZMO1_ZMO1591,ZMO1_ZMO1592,ZMO1_ZMO1593;1	ZMO1_ZMO1593	1	.	-	ZMO1_ZMO1593	peptidase M61 domain-containing protein	AVZ42752.1
ZM4	1635903	1636124	ZMO1_ZMO2074;1	ZMO1_ZMO2074	1	.	-	ZMO1_ZMO2074	hypothetical protein	QIZ64082.1
ZM4	1636770	1638190	ZMO1_ZMO1596;1	ZMO1_ZMO1596	1	.	+	adhB	iron-containing alcohol dehydrogenase	AVZ42753.1
ZM4	1638191	1638235	ZM4_predicted_RNA_+;1	ZM4_predicted_RNA_+	1	.	+	NA	NA	NA
ZM4	1638328	1643268	ZMO1_ZMO1598,ZMO1_ZMO1599;1	ZMO1_ZMO1598	1	.	+	dxs2	1-deoxy-D-xylulose-5-phosphate synthase	AVZ42754.1
ZM4	1638328	1643268	ZMO1_ZMO1598,ZMO1_ZMO1599;1	ZMO1_ZMO1599	1	.	+	ZMO1_ZMO1599	hopanoid biosynthesis associated RND transporter like protein HpnN	AVZ42755.1
ZM4	1638336	1640658	ZMO1_ZMO1598;1	ZMO1_ZMO1598	1	.	+	dxs2	1-deoxy-D-xylulose-5-phosphate synthase	AVZ42754.1
ZM4	1640659	1643400	ZMO1_ZMO1599;1	ZMO1_ZMO1599	1	.	+	ZMO1_ZMO1599	hopanoid biosynthesis associated RND transporter like protein HpnN	AVZ42755.1
ZM4	1643269	1644967	ZMO1_ZMO1600,ZMO1_ZMO1601;1	ZMO1_ZMO1600	1	.	+	thrB	homoserine kinase	AVZ42756.1
ZM4	1643269	1644967	ZMO1_ZMO1600,ZMO1_ZMO1601;1	ZMO1_ZMO1601	1	.	+	rnhA	ribonuclease H	AVZ42757.1
ZM4	1643407	1644983	ZMO1_ZMO1600,ZMO1_ZMO1601;2	ZMO1_ZMO1600	2	.	+	thrB	homoserine kinase	AVZ42756.1
ZM4	1643407	1644983	ZMO1_ZMO1600,ZMO1_ZMO1601;2	ZMO1_ZMO1601	2	.	+	rnhA	ribonuclease H	AVZ42757.1
ZM4	1644994	1646537	ZMO1_ZMO1602;2	ZMO1_ZMO1602	2	.	+	ZMO1_ZMO1602	peptidase	AVZ42758.1
ZM4	1645049	1646820	ZMO1_ZMO1602;1	ZMO1_ZMO1602	1	.	+	ZMO1_ZMO1602	peptidase	AVZ42758.1
ZM4	1646538	1647387	ZMO1_ZMO1603;2	ZMO1_ZMO1603	2	.	+	ZMO1_ZMO1603	putative protein tyrosine phosphatase	AVZ42759.1
ZM4	1646821	1648535	ZMO1_ZMO1603;1	ZMO1_ZMO1603	1	.	+	ZMO1_ZMO1603	putative protein tyrosine phosphatase	AVZ42759.1
ZM4	1647133	1648706	ZMO1_ZMO1604;1	ZMO1_ZMO1604	1	.	-	ZMO1_ZMO1604	phosphodiesterase I	AVZ42760.1
ZM4	1648707	1651232	ZMO1_ZMO1605,ZMO1_ZMO1606;1	ZMO1_ZMO1605	1	.	-	pdhB	pyruvate dehydrogenase E1 component subunit beta	AVZ42761.1
ZM4	1648707	1651232	ZMO1_ZMO1605,ZMO1_ZMO1606;1	ZMO1_ZMO1606	1	.	-	pdhA	pyruvate dehydrogenase E1 component subunit alpha	AVZ42762.1
ZM4	1651235	1653381	ZMO1_ZMO1607,ZMO1_ZMO1608;1	ZMO1_ZMO1607	1	.	-	ZMO1_ZMO1607	septum formation initiator	AVZ42763.2
ZM4	1651235	1653381	ZMO1_ZMO1607,ZMO1_ZMO1608;1	ZMO1_ZMO1608	1	.	-	eno	enolase	AVZ42764.1
ZM4	1653308	1654976	ZMO1_ZMO1609,ZMO1_ZMO1610,ZMO1_ZMO1611;1	ZMO1_ZMO1609	1	.	+	ZMO1_ZMO1609	uncharacterized protein	AVZ42765.1
ZM4	1653308	1654976	ZMO1_ZMO1609,ZMO1_ZMO1610,ZMO1_ZMO1611;1	ZMO1_ZMO1610	1	.	+	ZMO1_ZMO1610	uncharacterized protein	AVZ42766.1
ZM4	1653308	1654976	ZMO1_ZMO1609,ZMO1_ZMO1610,ZMO1_ZMO1611;1	ZMO1_ZMO1611	1	.	+	ZMO1_ZMO1611	uncharacterized protein	AVZ42767.1
ZM4	1654977	1655933	ZMO1_ZMO1612;1	ZMO1_ZMO1612	1	.	+	ZMO1_ZMO1612	toluene tolerance family protein	AVZ42768.1
ZM4	1655229	1655916	ZMO1_ZMO1612;2	ZMO1_ZMO1612	2	.	+	ZMO1_ZMO1612	toluene tolerance family protein	AVZ42768.1
ZM4	1656112	1657365	ZMO1_ZMO1614,ZMO1_ZMO1615;1	ZMO1_ZMO1614	1	.	-	glpG	rhomboid family intramembrane serine protease	AVZ42769.1
ZM4	1656112	1657365	ZMO1_ZMO1614,ZMO1_ZMO1615;1	ZMO1_ZMO1615	1	.	-	greA	transcription elongation factor GreA	AVZ42770.1
ZM4	1657365	1660698	ZMO1_ZMO1617;1	ZMO1_ZMO1617	1	.	-	carB	carbamoyl-phosphate synthase large chain	AVZ42771.1
ZM4	1657366	1662101	ZMO1_ZMO1617,ZMO1_ZMO1618;1	ZMO1_ZMO1617	1	.	-	carB	carbamoyl-phosphate synthase large chain	AVZ42771.1
ZM4	1657366	1662101	ZMO1_ZMO1617,ZMO1_ZMO1618;1	ZMO1_ZMO1618	1	.	-	carA	carbamoyl-phosphate synthase small subunit	AVZ42772.1
ZM4	1660699	1662101	ZMO1_ZMO1618;1	ZMO1_ZMO1618	1	.	-	carA	carbamoyl-phosphate synthase small subunit	AVZ42772.1
ZM4	1662069	1662769	ZMO1_ZMO1619;1	ZMO1_ZMO1619	1	.	+	ZMO1_ZMO1619	GatB/YqeY domain-containing protein	AVZ42773.1
ZM4	1662069	1662992	ZMO1_ZMO1619;2	ZMO1_ZMO1619	2	.	+	ZMO1_ZMO1619	GatB/YqeY domain-containing protein	AVZ42773.1
ZM4	1662770	1663062	ZMO1_ZMO1620;2	ZMO1_ZMO1620	2	.	-	ZMO1_ZMO1620	hypothetical protein	AVZ42774.1
ZM4	1662949	1663059	ZMO1_ZMO1620;1	ZMO1_ZMO1620	1	.	-	ZMO1_ZMO1620	hypothetical protein	AVZ42774.1
ZM4	1663348	1667528	ZMO1_ZMO1622,ZMO1_ZMO1623;1	ZMO1_ZMO1622	1	.	+	dnaG	DNA primase	AVZ42775.1
ZM4	1663348	1667528	ZMO1_ZMO1622,ZMO1_ZMO1623;1	ZMO1_ZMO1623	1	.	+	rpoD	RNA polymerase sigma 70 subunit RpoD	AVZ42776.1
ZM4	1667563	1669094	ZMO1_ZMO1624;1	ZMO1_ZMO1624	1	.	-	ZMO1_ZMO1624	ATP-binding protein	AVZ42777.1
ZM4	1669221	1670027	ZMO1_ZMO1625;1	ZMO1_ZMO1625	1	.	+	rnpA	ribonuclease P protein component	AVZ42778.1
ZM4	1669221	1669897	ZMO1_ZMO1625;2	ZMO1_ZMO1625	2	.	+	rnpA	ribonuclease P protein component	AVZ42778.1
ZM4	1670036	1672432	ZMO1_ZMO1626,ZMO1_ZMO1627;1	ZMO1_ZMO1626	1	.	+	yidC	YidC translocase/secretase	AVZ42779.1
ZM4	1670036	1672432	ZMO1_ZMO1626,ZMO1_ZMO1627;1	ZMO1_ZMO1627	1	.	+	engB	GTP-binding protein HSR1-related protein	AVZ42780.1
ZM4	1672486	1676916	ZMO1_ZMO1628,ZMO1_ZMO1629,ZMO1_ZMO1630,ZMO1_ZMO1631;1	ZMO1_ZMO1628	1	.	-	ZMO1_ZMO1628	PepSY-associated TM helix domain-containing protein	AVZ42781.1
ZM4	1672486	1676916	ZMO1_ZMO1628,ZMO1_ZMO1629,ZMO1_ZMO1630,ZMO1_ZMO1631;1	ZMO1_ZMO1629	1	.	-	ZMO1_ZMO1629	hypothetical protein	AVZ42782.1
ZM4	1672486	1676916	ZMO1_ZMO1628,ZMO1_ZMO1629,ZMO1_ZMO1630,ZMO1_ZMO1631;1	ZMO1_ZMO1630	1	.	-	ZMO1_ZMO1630	hypothetical protein	AVZ42783.1
ZM4	1672486	1676916	ZMO1_ZMO1628,ZMO1_ZMO1629,ZMO1_ZMO1630,ZMO1_ZMO1631;1	ZMO1_ZMO1631	1	.	-	ZMO1_ZMO1631	TonB-dependent siderophore receptor	AVZ42784.1
ZM4	1677184	1678626	ZMO1_ZMO1632;1	ZMO1_ZMO1632	1	.	+	dapE	succinyl-diaminopimelate desuccinylase	AVZ42785.1
ZM4	1677199	1678344	ZMO1_ZMO1632;2	ZMO1_ZMO1632	2	.	+	dapE	succinyl-diaminopimelate desuccinylase	AVZ42785.1
ZM4	1678379	1681091	ZMO1_ZMO1633,ZMO1_ZMO1634,ZMO1_ZMO2023,ZMO1_ZMO1635;1	ZMO1_ZMO1633	1	.	-	ZMO1_ZMO1633	uncharacterized protein	AVZ42786.1
ZM4	1678379	1681091	ZMO1_ZMO1633,ZMO1_ZMO1634,ZMO1_ZMO2023,ZMO1_ZMO1635;1	ZMO1_ZMO1634	1	.	-	ZMO1_ZMO1634	Smr domain-containing protein	AVZ42787.1
ZM4	1678379	1681091	ZMO1_ZMO1633,ZMO1_ZMO1634,ZMO1_ZMO2023,ZMO1_ZMO1635;1	ZMO1_ZMO2023	1	.	-	ZMO1_ZMO2023	membrane-bound lytic murein transglycosylase MltA	AVZ42788.1
ZM4	1678379	1681091	ZMO1_ZMO1633,ZMO1_ZMO1634,ZMO1_ZMO2023,ZMO1_ZMO1635;1	ZMO1_ZMO1635	1	.	-	ZMO1_ZMO1635	hypothetical protein	AVZ42789.1
ZM4	1681092	1681852	ZMO1_ZMO1636;1	ZMO1_ZMO1636	1	.	-	ZMO1_ZMO1636	import inner membrane translocase subunit Tim44	AVZ42790.1
ZM4	1682026	1682729	ZMO1_ZMO1638;1	ZMO1_ZMO1638	1	.	+	secB	protein-export protein SecB	AVZ42791.1
ZM4	1682730	1685542	ZMO1_ZMO1639,ZMO1_ZMO1640;1	ZMO1_ZMO1639	1	.	+	ZMO1_ZMO1639	integral membrane protein MviN	AVZ42792.1
ZM4	1682730	1685542	ZMO1_ZMO1639,ZMO1_ZMO1640;1	ZMO1_ZMO1640	1	.	+	trpS	tryptophanyl-tRNA synthetase	AVZ42793.1
ZM4	1685545	1686420	ZMO1_ZMO1641;1	ZMO1_ZMO1641	1	.	+	ZMO1_ZMO1641	uncharacterized protein	AVZ42794.1
ZM4	1686281	1687569	ZMO1_ZMO1642;1	ZMO1_ZMO1642	1	.	-	anmK	anhydro-N-acetylmuramic acid kinase AnmK	AVZ42795.1
ZM4	1687503	1688820	ZMO1_ZMO1643;1	ZMO1_ZMO1643	1	.	+	tyrS	tyrosine--tRNA ligase	AVZ42796.1
ZM4	1688773	1690932	ZMO1_ZMO1644;1	ZMO1_ZMO1644	1	.	-	ZMO1_ZMO1644	ATP-dependent DNA helicase RecG	AVZ42797.1
ZM4	1691073	1694644	ZMO1_ZMO1646;1	ZMO1_ZMO1646	1	.	+	ZMO1_ZMO1646	transcription-repair coupling factor	AVZ42798.1
ZM4	1694725	1694800	ZMO1_ZMOt040;1	ZMO1_ZMOt040	1	.	-	ZMO1_ZMOt040	tRNA-Lys	-
ZM4	1694874	1695451	ZMO1_ZMO1647;1	ZMO1_ZMO1647	1	.	-	folK	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase	AVZ42799.1
ZM4	1695624	1696378	ZMO1_ZMO1648;1	ZMO1_ZMO1648	1	.	+	ung2	uracil-DNA glycosylase	AVZ42800.2
ZM4	1696551	1697732	ZMO1_ZMO1649;1	ZMO1_ZMO1649	1	.	+	gnl	gluconolactonase	AVZ42801.1
ZM4	1697753	1699036	ZMO1_ZMO1650;1	ZMO1_ZMO1650	1	.	+	ZMO1_ZMO1650	beta-lactamase	AVZ42802.1
ZM4	1699131	1703837	ZMO1_ZMO1651,ZMO1_ZMO1652,ZMO1_ZMO1653;1	ZMO1_ZMO1651	1	.	-	ptsP	signal transduction protein	AVZ42803.1
ZM4	1699131	1703837	ZMO1_ZMO1651,ZMO1_ZMO1652,ZMO1_ZMO1653;1	ZMO1_ZMO1652	1	.	-	ZMO1_ZMO1652	2-nitropropane dioxygenase NPD	AVZ42804.1
ZM4	1699131	1703837	ZMO1_ZMO1651,ZMO1_ZMO1652,ZMO1_ZMO1653;1	ZMO1_ZMO1653	1	.	-	lysC	aspartate kinase	AVZ42805.1
ZM4	1703396	1705435	ZMO1_ZMO1654,ZMO1_ZMO1655;1	ZMO1_ZMO1654	1	.	+	ubiG	ubiquinone biosynthesis O-methyltransferase	AVZ42806.1
ZM4	1703396	1705435	ZMO1_ZMO1654,ZMO1_ZMO1655;1	ZMO1_ZMO1655	1	.	+	ZMO1_ZMO1655	AhpC/TSA family antioxidant protein	AVZ42807.1
ZM4	1705436	1706536	ZMO1_ZMO1656;1	ZMO1_ZMO1656	1	.	+	ZMO1_ZMO1656	XRE family transcriptional regulator	AVZ42808.1
ZM4	1706540	1708752	ZMO1_ZMO1657,ZMO1_ZMO1658;1	ZMO1_ZMO1657	1	.	+	ZMO1_ZMO1657	uncharacterized protein	AVZ42809.1
ZM4	1706540	1708752	ZMO1_ZMO1657,ZMO1_ZMO1658;1	ZMO1_ZMO1658	1	.	+	ZMO1_ZMO1658	tRNA(Ile)-lysidine synthetase	AVZ42810.1
ZM4	1708756	1710859	ZMO1_ZMO1659;1	ZMO1_ZMO1659	1	.	+	ftsH	ATP-dependent metalloprotease FtsH	AVZ42811.1
ZM4	1710817	1712750	ZMO1_ZMO1660,ZMO1_ZMO1661;1	ZMO1_ZMO1660	1	.	+	ZMO1_ZMO1660	uncharacterized protein	AVZ42812.1
ZM4	1710817	1712750	ZMO1_ZMO1660,ZMO1_ZMO1661;1	ZMO1_ZMO1661	1	.	+	proA	gamma-glutamyl phosphate reductase	AVZ42813.1
ZM4	1710890	1711406	ZMO1_ZMO1660;1	ZMO1_ZMO1660	1	.	+	ZMO1_ZMO1660	uncharacterized protein	AVZ42812.1
ZM4	1711407	1712750	ZMO1_ZMO1661;1	ZMO1_ZMO1661	1	.	+	proA	gamma-glutamyl phosphate reductase	AVZ42813.1
ZM4	1712751	1713796	ZMO1_ZMO1662,ZMO1_ZMO1663;1	ZMO1_ZMO1662	1	.	+	nadD	nicotinate-nicotinamide nucleotide adenylyltransferase	AVZ42814.1
ZM4	1712751	1713796	ZMO1_ZMO1662,ZMO1_ZMO1663;1	ZMO1_ZMO1663	1	.	+	ZMO1_ZMO1663	ribosome silencing factor RsfS	AVZ42815.1
ZM4	1713797	1715484	ZMO1_ZMO1664,ZMO1_ZMO1665;1	ZMO1_ZMO1664	1	.	+	rlmH	rRNA large subunit methyltransferase H RlmH	AVZ42816.1
ZM4	1713797	1715484	ZMO1_ZMO1664,ZMO1_ZMO1665;1	ZMO1_ZMO1665	1	.	+	ZMO1_ZMO1665	peptidase M23	AVZ42817.1
ZM4	1715484	1718726	ZMO1_ZMO1667,ZMO1_ZMO1668,ZMO1_ZMO1669,ZMO1_ZMO1670;1	ZMO1_ZMO1667	1	.	+	ctpA	CtpA (carboxyl-terminal protease) family protein	AVZ42818.1
ZM4	1715484	1718726	ZMO1_ZMO1667,ZMO1_ZMO1668,ZMO1_ZMO1669,ZMO1_ZMO1670;1	ZMO1_ZMO1668	1	.	+	dsbB	disulfide bond formation protein DsbB	AVZ42819.1
ZM4	1715484	1718726	ZMO1_ZMO1667,ZMO1_ZMO1668,ZMO1_ZMO1669,ZMO1_ZMO1670;1	ZMO1_ZMO1669	1	.	+	ubiB2	2-octaprenylphenol hydroxylase COQ7/UbiB	AVZ42820.1
ZM4	1715484	1718726	ZMO1_ZMO1667,ZMO1_ZMO1668,ZMO1_ZMO1669,ZMO1_ZMO1670;1	ZMO1_ZMO1670	1	.	+	ZMO1_ZMO1670	uncharacterized protein	AVZ42821.2
ZM4	1718724	1719134	ZMO1_ZMO1671;1	ZMO1_ZMO1671	1	.	+	ZMO1_ZMO1671	uncharacterized protein	AVZ42822.1
ZM4	1719135	1719812	ZMO1_ZMO1672;1	ZMO1_ZMO1672	1	.	+	ZMO1_ZMO1672	uncharacterized protein	AVZ42823.1
ZM4	1719647	1720677	ZMO1_ZMO2024,ZMO1_ZMO1673;1	ZMO1_ZMO2024	1	.	-	ZMO1_ZMO2024	hypothetical protein	AVZ42824.1
ZM4	1719647	1720677	ZMO1_ZMO2024,ZMO1_ZMO1673;1	ZMO1_ZMO1673	1	.	-	ZMO1_ZMO1673	aldo/keto reductase	AVZ42825.1
ZM4	1720678	1721695	ZMO1_ZMO1675;1	ZMO1_ZMO1675	1	.	-	ZMO1_ZMO1675	protein-disulfide isomerase-like protein	AVZ42826.1
ZM4	1721691	1722532	ZMO1_ZMO1676;1	ZMO1_ZMO1676	1	.	-	ZMO1_ZMO1676	DUF721 domain-containing protein	AVZ42827.1
ZM4	1722517	1723688	ZMO1_ZMO1677;1	ZMO1_ZMO1677	1	.	+	mutY	A/G-specific adenine glycosylase	AVZ42828.1
ZM4	1723601	1726285	ZMO1_ZMO1678,ZMO1_ZMO1679,ZMO1_ZMO1680;1	ZMO1_ZMO1678	1	.	-	pheA	prephenate dehydratase	AVZ42829.1
ZM4	1723601	1726285	ZMO1_ZMO1678,ZMO1_ZMO1679,ZMO1_ZMO1680;1	ZMO1_ZMO1679	1	.	-	ZMO1_ZMO1679	YgdH family protein	AVZ42830.1
ZM4	1723601	1726285	ZMO1_ZMO1678,ZMO1_ZMO1679,ZMO1_ZMO1680;1	ZMO1_ZMO1680	1	.	-	ZMO1_ZMO1680	extensin family protein	AVZ42831.1
ZM4	1726728	1730156	ZMO1_ZMO1681,ZMO1_ZMO1682;1	ZMO1_ZMO1681	1	.	+	ZMO1_ZMO1681	aspartate-alanine antiporter	AVZ42832.1
ZM4	1726728	1730156	ZMO1_ZMO1681,ZMO1_ZMO1682;1	ZMO1_ZMO1682	1	.	+	aspB	aspartate/methionine/tyrosine aminotransferase	AVZ42833.1
ZM4	1726744	1731270	ZMO1_ZMO1681,ZMO1_ZMO1682,ZMO1_ZMO1683;1	ZMO1_ZMO1681	1	.	+	ZMO1_ZMO1681	aspartate-alanine antiporter	AVZ42832.1
ZM4	1726744	1731270	ZMO1_ZMO1681,ZMO1_ZMO1682,ZMO1_ZMO1683;1	ZMO1_ZMO1682	1	.	+	aspB	aspartate/methionine/tyrosine aminotransferase	AVZ42833.1
ZM4	1726744	1731270	ZMO1_ZMO1681,ZMO1_ZMO1682,ZMO1_ZMO1683;1	ZMO1_ZMO1683	1	.	+	ansA	type 2 L-asparaginase	AVZ42834.1
ZM4	1730157	1731274	ZMO1_ZMO1683;1	ZMO1_ZMO1683	1	.	+	ansA	type 2 L-asparaginase	AVZ42834.1
ZM4	1731673	1734730	ZMO1_ZMO1684,ZMO1_ZMO1685;1	ZMO1_ZMO1684	1	.	+	serC	phosphoserine aminotransferase	AVZ42835.1
ZM4	1731673	1734730	ZMO1_ZMO1684,ZMO1_ZMO1685;1	ZMO1_ZMO1685	1	.	+	serA1	D-3-phosphoglycerate dehydrogenase	AVZ42836.1
ZM4	1731674	1732879	ZMO1_ZMO1684;1	ZMO1_ZMO1684	1	.	+	serC	phosphoserine aminotransferase	AVZ42835.1
ZM4	1732880	1734730	ZMO1_ZMO1685;1	ZMO1_ZMO1685	1	.	+	serA1	D-3-phosphoglycerate dehydrogenase	AVZ42836.1
ZM4	1734731	1737225	ZMO1_ZMO1686,ZMO1_ZMO1687;1	ZMO1_ZMO1686	1	.	+	hisZ	ATP phosphoribosyltransferase regulatory subunit HisZ	AVZ42837.1
ZM4	1734731	1737225	ZMO1_ZMO1686,ZMO1_ZMO1687;1	ZMO1_ZMO1687	1	.	+	purA	adenylosuccinate synthase	AVZ42838.1
ZM4	1737239	1738114	ZMO1_ZMO1688;1	ZMO1_ZMO1688	1	.	-	ygfZ	folate-binding protein YgfZ	AVZ42839.1
ZM4	1738140	1739672	ZMO1_ZMO1689;1	ZMO1_ZMO1689	1	.	+	pyrC2	multifunctional complex type dihydroorotase	AVZ42840.1
ZM4	1739813	1740903	ZMO1_ZMO1690;1	ZMO1_ZMO1690	1	.	+	ZMO1_ZMO1690	chaperone DnaJ domain protein	AVZ42841.1
ZM4	1741169	1744123	ZMO1_ZMO1691,ZMO1_ZMO1692,ZMO1_ZMO1693;1	ZMO1_ZMO1691	1	.	+	ZMO1_ZMO1691	YihY/virulence factor BrkB family protein	AVZ42842.1
ZM4	1741169	1744123	ZMO1_ZMO1691,ZMO1_ZMO1692,ZMO1_ZMO1693;1	ZMO1_ZMO1692	1	.	+	fabI	enoyl-[acyl-carrier-protein] reductase FabI	AVZ42843.1
ZM4	1741169	1744123	ZMO1_ZMO1691,ZMO1_ZMO1692,ZMO1_ZMO1693;1	ZMO1_ZMO1693	1	.	+	aroC	chorismate synthase	AVZ42844.1
ZM4	1744143	1746878	ZMO1_ZMO1694;1	ZMO1_ZMO1694	1	.	-	ZMO1_ZMO1694	TonB-dependent receptor	AVZ42845.1
ZM4	1746880	1747455	ZMO1_ZMO1695;1	ZMO1_ZMO1695	1	.	-	ykuD	L,D-peptidoglycan transpeptidase YkuD	AVZ42846.1
ZM4	1747593	1748640	ZMO1_ZMO1696;1	ZMO1_ZMO1696	1	.	-	ZMO1_ZMO1696	putative NADPH:quinone reductase-related Zn-dependent oxidoreductase	AVZ42847.1
ZM4	1748698	1749136	ZMO1_ZMO1697;1	ZMO1_ZMO1697	1	.	+	ZMO1_ZMO1697	HxlR family transcriptional regulator	AVZ42848.1
ZM4	1749214	1751226	ZMO1_ZMO1698,ZMO1_ZMO1699;1	ZMO1_ZMO1698	1	.	-	ribA	GTP cyclohydrolase II	AVZ42849.1
ZM4	1749214	1751226	ZMO1_ZMO1698,ZMO1_ZMO1699;1	ZMO1_ZMO1699	1	.	-	xthA2	exodeoxyribonuclease III XthA	AVZ42850.1
ZM4	1751729	1752642	ZMO1_ZMO1700;1	ZMO1_ZMO1700	1	.	+	ZMO1_ZMO1700	uncharacterized protein	AVZ42851.1
ZM4	1752129	1752922	ZMO1_ZMO1701;1	ZMO1_ZMO1701	1	.	-	ZMO1_ZMO1701	outer membrane lipoprotein carrier protein LolA	AVZ42852.1
ZM4	1752923	1755482	ZMO1_ZMO1702;1	ZMO1_ZMO1702	1	.	-	ftsK	DNA translocase FtsK	AVZ42853.2
ZM4	1755534	1756843	ZMO1_ZMO1703;1	ZMO1_ZMO1703	1	.	+	ZMO1_ZMO1703	ubiquinone biosynthesis hydroxylase UbiH/UbiF/VisC/COQ6 family	AVZ42854.1
ZM4	1756673	1758452	ZMO1_ZMO1704,ZMO1_ZMO1705;1	ZMO1_ZMO1704	1	.	-	lon2	ATP-dependent protease La (LON) substrate-binding domain	AVZ42855.1
ZM4	1756673	1758452	ZMO1_ZMO1704,ZMO1_ZMO1705;1	ZMO1_ZMO1705	1	.	-	ZMO1_ZMO1705	thioredoxin domain-containing protein	AVZ42856.1
ZM4	1758571	1762527	ZMO1_ZMO1707,ZMO1_ZMO1708,ZMO1_ZMO1709,ZMO1_ZMO1710,ZMO1_ZMO1711;1	ZMO1_ZMO1707	1	.	+	pyrE	orotate phosphoribosyltransferase	AVZ42857.1
ZM4	1758571	1762527	ZMO1_ZMO1707,ZMO1_ZMO1708,ZMO1_ZMO1709,ZMO1_ZMO1710,ZMO1_ZMO1711;1	ZMO1_ZMO1708	1	.	+	pdxJ	pyridoxal phosphate biosynthetic protein PdxJ	AVZ42858.1
ZM4	1758571	1762527	ZMO1_ZMO1707,ZMO1_ZMO1708,ZMO1_ZMO1709,ZMO1_ZMO1710,ZMO1_ZMO1711;1	ZMO1_ZMO1709	1	.	+	acpS	Holo-[acyl-carrier-protein] synthase	AVZ42859.1
ZM4	1758571	1762527	ZMO1_ZMO1707,ZMO1_ZMO1708,ZMO1_ZMO1709,ZMO1_ZMO1710,ZMO1_ZMO1711;1	ZMO1_ZMO1710	1	.	+	lepB	signal peptidase I	AVZ42860.1
ZM4	1758571	1762527	ZMO1_ZMO1707,ZMO1_ZMO1708,ZMO1_ZMO1709,ZMO1_ZMO1710,ZMO1_ZMO1711;1	ZMO1_ZMO1711	1	.	+	ZMO1_ZMO1711	AI-2E family transporter	AVZ42861.1
ZM4	1762351	1763287	ZMO1_ZMO1712;2	ZMO1_ZMO1712	2	.	-	ZMO1_ZMO1712	peptidylprolyl isomerase FKBP-type	AVZ42862.1
ZM4	1762512	1763287	ZMO1_ZMO1712;1	ZMO1_ZMO1712	1	.	-	ZMO1_ZMO1712	peptidylprolyl isomerase FKBP-type	AVZ42862.1
ZM4	1763288	1763335	ZM4_predicted_RNA_-;3	ZM4_predicted_RNA_-	3	.	-	NA	NA	NA
ZM4	1763289	1763705	ZMO1_ZMO1713;1	ZMO1_ZMO1713	1	.	-	rpsU	ribosomal protein S21	AVZ42863.1
ZM4	1763708	1764924	ZMO1_ZMO2025,ZMO1_ZMO1715;1	ZMO1_ZMO2025	1	.	-	exbD	biopolymer transport protein ExbD/TolR	AVZ42864.1
