chrm	start	end	target_id	Gene	isoform	value	strand	Synonym	Product	PID
ZM4	1719269	1719765	ZMO1_ZMO1672;2	ZMO1_ZMO1672	2	.	+	ZMO1_ZMO1672	uncharacterized protein	AVZ42823.1
ZM4	1719337	1720677	ZMO1_ZMO2024,ZMO1_ZMO1673;1	ZMO1_ZMO2024	1	.	-	ZMO1_ZMO2024	hypothetical protein	AVZ42824.1
ZM4	1719337	1720677	ZMO1_ZMO2024,ZMO1_ZMO1673;1	ZMO1_ZMO1673	1	.	-	ZMO1_ZMO1673	aldo/keto reductase	AVZ42825.1
ZM4	1719647	1720778	ZMO1_ZMO2024,ZMO1_ZMO1673;2	ZMO1_ZMO2024	2	.	-	ZMO1_ZMO2024	hypothetical protein	AVZ42824.1
ZM4	1719647	1720778	ZMO1_ZMO2024,ZMO1_ZMO1673;2	ZMO1_ZMO1673	2	.	-	ZMO1_ZMO1673	aldo/keto reductase	AVZ42825.1
ZM4	1720729	1721793	ZMO1_ZMO1675;1	ZMO1_ZMO1675	1	.	-	ZMO1_ZMO1675	protein-disulfide isomerase-like protein	AVZ42826.1
ZM4	1721875	1722532	ZMO1_ZMO1676;1	ZMO1_ZMO1676	1	.	-	ZMO1_ZMO1676	DUF721 domain-containing protein	AVZ42827.1
ZM4	1722526	1724298	ZMO1_ZMO1677;1	ZMO1_ZMO1677	1	.	+	mutY	A/G-specific adenine glycosylase	AVZ42828.1
ZM4	1722559	1723688	ZMO1_ZMO1677;2	ZMO1_ZMO1677	2	.	+	mutY	A/G-specific adenine glycosylase	AVZ42828.1
ZM4	1723653	1726425	ZMO1_ZMO1678,ZMO1_ZMO1679,ZMO1_ZMO1680;1	ZMO1_ZMO1678	1	.	-	pheA	prephenate dehydratase	AVZ42829.1
ZM4	1723653	1726425	ZMO1_ZMO1678,ZMO1_ZMO1679,ZMO1_ZMO1680;1	ZMO1_ZMO1679	1	.	-	ZMO1_ZMO1679	YgdH family protein	AVZ42830.1
ZM4	1723653	1726425	ZMO1_ZMO1678,ZMO1_ZMO1679,ZMO1_ZMO1680;1	ZMO1_ZMO1680	1	.	-	ZMO1_ZMO1680	extensin family protein	AVZ42831.1
ZM4	1723692	1726285	ZMO1_ZMO1678,ZMO1_ZMO1679,ZMO1_ZMO1680;2	ZMO1_ZMO1678	2	.	-	pheA	prephenate dehydratase	AVZ42829.1
ZM4	1723692	1726285	ZMO1_ZMO1678,ZMO1_ZMO1679,ZMO1_ZMO1680;2	ZMO1_ZMO1679	2	.	-	ZMO1_ZMO1679	YgdH family protein	AVZ42830.1
ZM4	1723692	1726285	ZMO1_ZMO1678,ZMO1_ZMO1679,ZMO1_ZMO1680;2	ZMO1_ZMO1680	2	.	-	ZMO1_ZMO1680	extensin family protein	AVZ42831.1
ZM4	1726715	1731257	ZMO1_ZMO1681,ZMO1_ZMO1682,ZMO1_ZMO1683;1	ZMO1_ZMO1681	1	.	+	ZMO1_ZMO1681	aspartate-alanine antiporter	AVZ42832.1
ZM4	1726715	1731257	ZMO1_ZMO1681,ZMO1_ZMO1682,ZMO1_ZMO1683;1	ZMO1_ZMO1682	1	.	+	aspB	aspartate/methionine/tyrosine aminotransferase	AVZ42833.1
ZM4	1726715	1731257	ZMO1_ZMO1681,ZMO1_ZMO1682,ZMO1_ZMO1683;1	ZMO1_ZMO1683	1	.	+	ansA	type 2 L-asparaginase	AVZ42834.1
ZM4	1731673	1734574	ZMO1_ZMO1684,ZMO1_ZMO1685;1	ZMO1_ZMO1684	1	.	+	serC	phosphoserine aminotransferase	AVZ42835.1
ZM4	1731673	1734574	ZMO1_ZMO1684,ZMO1_ZMO1685;1	ZMO1_ZMO1685	1	.	+	serA1	D-3-phosphoglycerate dehydrogenase	AVZ42836.1
ZM4	1734545	1737207	ZMO1_ZMO1686,ZMO1_ZMO1687;1	ZMO1_ZMO1686	1	.	+	hisZ	ATP phosphoribosyltransferase regulatory subunit HisZ	AVZ42837.1
ZM4	1734545	1737207	ZMO1_ZMO1686,ZMO1_ZMO1687;1	ZMO1_ZMO1687	1	.	+	purA	adenylosuccinate synthase	AVZ42838.1
ZM4	1734717	1735910	ZMO1_ZMO1686;1	ZMO1_ZMO1686	1	.	+	hisZ	ATP phosphoribosyltransferase regulatory subunit HisZ	AVZ42837.1
ZM4	1735911	1737207	ZMO1_ZMO1687;1	ZMO1_ZMO1687	1	.	+	purA	adenylosuccinate synthase	AVZ42838.1
ZM4	1737235	1738114	ZMO1_ZMO1688;1	ZMO1_ZMO1688	1	.	-	ygfZ	folate-binding protein YgfZ	AVZ42839.1
ZM4	1738142	1739520	ZMO1_ZMO1689;1	ZMO1_ZMO1689	1	.	+	pyrC2	multifunctional complex type dihydroorotase	AVZ42840.1
ZM4	1739855	1740903	ZMO1_ZMO1690;1	ZMO1_ZMO1690	1	.	+	ZMO1_ZMO1690	chaperone DnaJ domain protein	AVZ42841.1
ZM4	1741169	1744104	ZMO1_ZMO1691,ZMO1_ZMO1692,ZMO1_ZMO1693;1	ZMO1_ZMO1691	1	.	+	ZMO1_ZMO1691	YihY/virulence factor BrkB family protein	AVZ42842.1
ZM4	1741169	1744104	ZMO1_ZMO1691,ZMO1_ZMO1692,ZMO1_ZMO1693;1	ZMO1_ZMO1692	1	.	+	fabI	enoyl-[acyl-carrier-protein] reductase FabI	AVZ42843.1
ZM4	1741169	1744104	ZMO1_ZMO1691,ZMO1_ZMO1692,ZMO1_ZMO1693;1	ZMO1_ZMO1693	1	.	+	aroC	chorismate synthase	AVZ42844.1
ZM4	1744138	1746848	ZMO1_ZMO1694;1	ZMO1_ZMO1694	1	.	-	ZMO1_ZMO1694	TonB-dependent receptor	AVZ42845.1
ZM4	1746842	1747455	ZMO1_ZMO1695;2	ZMO1_ZMO1695	2	.	-	ykuD	L,D-peptidoglycan transpeptidase YkuD	AVZ42846.1
ZM4	1746916	1747612	ZMO1_ZMO1695;1	ZMO1_ZMO1695	1	.	-	ykuD	L,D-peptidoglycan transpeptidase YkuD	AVZ42846.1
ZM4	1747600	1748645	ZMO1_ZMO1696;1	ZMO1_ZMO1696	1	.	-	ZMO1_ZMO1696	putative NADPH:quinone reductase-related Zn-dependent oxidoreductase	AVZ42847.1
ZM4	1748695	1749262	ZMO1_ZMO1697;1	ZMO1_ZMO1697	1	.	+	ZMO1_ZMO1697	HxlR family transcriptional regulator	AVZ42848.1
ZM4	1748696	1749153	ZMO1_ZMO1697;2	ZMO1_ZMO1697	2	.	+	ZMO1_ZMO1697	HxlR family transcriptional regulator	AVZ42848.1
ZM4	1749214	1751214	ZMO1_ZMO1698,ZMO1_ZMO1699;1	ZMO1_ZMO1698	1	.	-	ribA	GTP cyclohydrolase II	AVZ42849.1
ZM4	1749214	1751214	ZMO1_ZMO1698,ZMO1_ZMO1699;1	ZMO1_ZMO1699	1	.	-	xthA2	exodeoxyribonuclease III XthA	AVZ42850.1
ZM4	1751729	1752451	ZMO1_ZMO1700;1	ZMO1_ZMO1700	1	.	+	ZMO1_ZMO1700	uncharacterized protein	AVZ42851.1
ZM4	1752254	1755475	ZMO1_ZMO1701,ZMO1_ZMO1702;1	ZMO1_ZMO1701	1	.	-	ZMO1_ZMO1701	outer membrane lipoprotein carrier protein LolA	AVZ42852.1
ZM4	1752254	1755475	ZMO1_ZMO1701,ZMO1_ZMO1702;1	ZMO1_ZMO1702	1	.	-	ftsK	DNA translocase FtsK	AVZ42853.2
ZM4	1755524	1756842	ZMO1_ZMO1703;1	ZMO1_ZMO1703	1	.	+	ZMO1_ZMO1703	ubiquinone biosynthesis hydroxylase UbiH/UbiF/VisC/COQ6 family	AVZ42854.1
ZM4	1756859	1758452	ZMO1_ZMO1704,ZMO1_ZMO1705;1	ZMO1_ZMO1704	1	.	-	lon2	ATP-dependent protease La (LON) substrate-binding domain	AVZ42855.1
ZM4	1756859	1758452	ZMO1_ZMO1704,ZMO1_ZMO1705;1	ZMO1_ZMO1705	1	.	-	ZMO1_ZMO1705	thioredoxin domain-containing protein	AVZ42856.1
ZM4	1758618	1760500	ZMO1_ZMO1707,ZMO1_ZMO1708,ZMO1_ZMO1709;1	ZMO1_ZMO1707	1	.	+	pyrE	orotate phosphoribosyltransferase	AVZ42857.1
ZM4	1758618	1760500	ZMO1_ZMO1707,ZMO1_ZMO1708,ZMO1_ZMO1709;1	ZMO1_ZMO1708	1	.	+	pdxJ	pyridoxal phosphate biosynthetic protein PdxJ	AVZ42858.1
ZM4	1758618	1760500	ZMO1_ZMO1707,ZMO1_ZMO1708,ZMO1_ZMO1709;1	ZMO1_ZMO1709	1	.	+	acpS	Holo-[acyl-carrier-protein] synthase	AVZ42859.1
ZM4	1760501	1762507	ZMO1_ZMO1710,ZMO1_ZMO1711;1	ZMO1_ZMO1710	1	.	+	lepB	signal peptidase I	AVZ42860.1
ZM4	1760501	1762507	ZMO1_ZMO1710,ZMO1_ZMO1711;1	ZMO1_ZMO1711	1	.	+	ZMO1_ZMO1711	AI-2E family transporter	AVZ42861.1
ZM4	1762544	1763167	ZMO1_ZMO1712;1	ZMO1_ZMO1712	1	.	-	ZMO1_ZMO1712	peptidylprolyl isomerase FKBP-type	AVZ42862.1
ZM4	1763144	1763381	ZM4_predicted_RNA_-;3	ZM4_predicted_RNA_-	3	.	-	NA	NA	NA
ZM4	1763382	1763792	ZMO1_ZMO1713;1	ZMO1_ZMO1713	1	.	-	rpsU	ribosomal protein S21	AVZ42863.1
ZM4	1763739	1763783	ZM4_predicted_RNA_-;4	ZM4_predicted_RNA_-	4	.	-	NA	NA	NA
ZM4	1763884	1765045	ZMO1_ZMO2025,ZMO1_ZMO1715;1	ZMO1_ZMO2025	1	.	-	exbD	biopolymer transport protein ExbD/TolR	AVZ42864.1
ZM4	1763884	1765045	ZMO1_ZMO2025,ZMO1_ZMO1715;1	ZMO1_ZMO1715	1	.	-	exbD1	biopolymer transport protein ExbD/TolR	AVZ42865.1
ZM4	1765046	1765794	ZMO1_ZMO1716;1	ZMO1_ZMO1716	1	.	-	exbB	MotA/TolQ/ExbB proton channel	AVZ42866.1
ZM4	1765795	1766899	ZMO1_ZMO1717;1	ZMO1_ZMO1717	1	.	-	ZMO1_ZMO1717	TonB family protein	AVZ42867.1
ZM4	1766980	1767938	ZMO1_ZMO1718;1	ZMO1_ZMO1718	1	.	+	ZMO1_ZMO1718	uncharacterized protein	AVZ42868.1
ZM4	1768483	1769680	ZMO1_ZMO1719;1	ZMO1_ZMO1719	1	.	+	frk	fructokinase	AVZ42869.1
ZM4	1769692	1770112	ZMO1_ZMO1720;1	ZMO1_ZMO1720	1	.	-	rpoZ	DNA-directed RNA polymerase omega subunit	AVZ42870.1
ZM4	1770113	1771830	ZMO1_ZMO1721,ZMO1_ZMO1722;1	ZMO1_ZMO1721	1	.	-	gloA3	glyoxalase/bleomycin resistance protein dioxygenase	AVZ42871.1
ZM4	1770113	1771830	ZMO1_ZMO1721,ZMO1_ZMO1722;1	ZMO1_ZMO1722	1	.	-	adhC	Zn-dependent alcohol dehydrogenases class III	AVZ42872.1
ZM4	1770113	1773102	ZMO1_ZMO1721,ZMO1_ZMO1722,ZMO1_ZMO1723,ZMO1_ZMO2026;1	ZMO1_ZMO1721	1	.	-	gloA3	glyoxalase/bleomycin resistance protein dioxygenase	AVZ42871.1
ZM4	1770113	1773102	ZMO1_ZMO1721,ZMO1_ZMO1722,ZMO1_ZMO1723,ZMO1_ZMO2026;1	ZMO1_ZMO1722	1	.	-	adhC	Zn-dependent alcohol dehydrogenases class III	AVZ42872.1
ZM4	1770113	1773102	ZMO1_ZMO1721,ZMO1_ZMO1722,ZMO1_ZMO1723,ZMO1_ZMO2026;1	ZMO1_ZMO1723	1	.	-	ZMO1_ZMO1723	laccase	AVZ42873.1
ZM4	1770113	1773102	ZMO1_ZMO1721,ZMO1_ZMO1722,ZMO1_ZMO1723,ZMO1_ZMO2026;1	ZMO1_ZMO2026	1	.	-	ZMO1_ZMO2026	uncharacterized protein	AVZ42874.1
ZM4	1771831	1773198	ZMO1_ZMO1723,ZMO1_ZMO2026;1	ZMO1_ZMO1723	1	.	-	ZMO1_ZMO1723	laccase	AVZ42873.1
ZM4	1771831	1773198	ZMO1_ZMO1723,ZMO1_ZMO2026;1	ZMO1_ZMO2026	1	.	-	ZMO1_ZMO2026	uncharacterized protein	AVZ42874.1
ZM4	1773110	1774479	ZMO1_ZMO1724;1	ZMO1_ZMO1724	1	.	-	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	AVZ42875.1
ZM4	1774480	1774991	ZMO1_ZMO1725;1	ZMO1_ZMO1725	1	.	-	ZMO1_ZMO1725	ATP-dependent Clp protease adaptor protein ClpS	AVZ42876.1
ZM4	1775192	1776502	ZMO1_ZMO1727;1	ZMO1_ZMO1727	1	.	+	ZMO1_ZMO1727	aminotransferase class I and II	AVZ42877.1
ZM4	1775493	1776950	ZMO1_ZMO1728;1	ZMO1_ZMO1728	1	.	-	ZMO1_ZMO1728	uncharacterized protein	AVZ42878.1
ZM4	1776460	1776956	ZMO1_ZMO1728;2	ZMO1_ZMO1728	2	.	-	ZMO1_ZMO1728	uncharacterized protein	AVZ42878.1
ZM4	1776951	1778338	ZMO1_ZMO1729,ZMO1_ZMO1730;1	ZMO1_ZMO1729	1	.	-	ZMO1_ZMO1729	hypothetical protein	AVZ42879.1
ZM4	1776951	1778338	ZMO1_ZMO1729,ZMO1_ZMO1730;1	ZMO1_ZMO1730	1	.	-	cysE	serine O-acetyltransferase	AVZ42880.1
ZM4	1777066	1778338	ZMO1_ZMO1729,ZMO1_ZMO1730;2	ZMO1_ZMO1729	2	.	-	ZMO1_ZMO1729	hypothetical protein	AVZ42879.1
ZM4	1777066	1778338	ZMO1_ZMO1729,ZMO1_ZMO1730;2	ZMO1_ZMO1730	2	.	-	cysE	serine O-acetyltransferase	AVZ42880.1
ZM4	1778490	1778524	ZM4_predicted_RNA_-;5	ZM4_predicted_RNA_-	5	.	-	NA	NA	NA
ZM4	1778491	1779180	ZMO1_ZMO1732;1	ZMO1_ZMO1732	1	.	-	ahpC	alkyl hydroperoxide reductase	AVZ42881.1
ZM4	1779005	1780234	ZMO1_ZMO1733;2	ZMO1_ZMO1733	2	.	+	oxyR	transcriptional regulator OxyR	AVZ42882.1
ZM4	1779182	1780234	ZMO1_ZMO1733;1	ZMO1_ZMO1733	1	.	+	oxyR	transcriptional regulator OxyR	AVZ42882.1
ZM4	1780508	1781740	ZMO1_ZMO1734;1	ZMO1_ZMO1734	1	.	+	ZMO1_ZMO1734	uncharacterized protein	AVZ42883.1
ZM4	1781405	1783091	ZMO1_ZMO1735;1	ZMO1_ZMO1735	1	.	-	ZMO1_ZMO1735	glycosyl transferase family 1	AVZ42884.1
ZM4	1781751	1782849	ZMO1_ZMO1735;2	ZMO1_ZMO1735	2	.	-	ZMO1_ZMO1735	glycosyl transferase family 1	AVZ42884.1
ZM4	1783049	1785250	ZMO1_ZMO1738,ZMO1_ZMO1739;1	ZMO1_ZMO1738	1	.	-	ZMO1_ZMO1738	LytTR family two component transcriptional regulator	AVZ42885.1
ZM4	1783049	1785250	ZMO1_ZMO1738,ZMO1_ZMO1739;1	ZMO1_ZMO1739	1	.	-	ZMO1_ZMO1739	signal transduction histidine kinase LytS	AVZ42886.1
ZM4	1785247	1785601	ZMO1_ZMO1740;1	ZMO1_ZMO1740	1	.	-	ZMO1_ZMO1740	DUF3297 domain-containing protein	AVZ42887.1
ZM4	1785602	1787427	ZMO1_ZMO1741;1	ZMO1_ZMO1741	1	.	-	lepA	GTP-binding elongation factor 4 LepA	AVZ42888.1
ZM4	1787427	1788610	ZMO1_ZMO1743;1	ZMO1_ZMO1743	1	.	-	apaH2	bis(5'nucleosyl)-tetraphosphatase ApaH	AVZ42889.1
ZM4	1787482	1788424	ZMO1_ZMO1743;2	ZMO1_ZMO1743	2	.	-	apaH2	bis(5'nucleosyl)-tetraphosphatase ApaH	AVZ42889.1
ZM4	1788611	1794433	ZMO1_ZMO1745,ZMO1_ZMO1746,ZMO1_ZMO1747,ZMO1_ZMO1748;1	ZMO1_ZMO1745	1	.	-	metH2	methionine synthase MetH2	AVZ42890.1
ZM4	1788611	1794433	ZMO1_ZMO1745,ZMO1_ZMO1746,ZMO1_ZMO1747,ZMO1_ZMO1748;1	ZMO1_ZMO1746	1	.	-	metH1	5-methyltetrahydrofolate--homocysteine methyltransferase MetH1	AVZ42891.1
ZM4	1788611	1794433	ZMO1_ZMO1745,ZMO1_ZMO1746,ZMO1_ZMO1747,ZMO1_ZMO1748;1	ZMO1_ZMO1747	1	.	-	metF	5,10-methylenetetrahydrofolate reductase	AVZ42892.1
ZM4	1788611	1794433	ZMO1_ZMO1745,ZMO1_ZMO1746,ZMO1_ZMO1747,ZMO1_ZMO1748;1	ZMO1_ZMO1748	1	.	-	ZMO1_ZMO1748	ArsR family transcriptional regulator	AVZ42893.1
ZM4	1788614	1792367	ZMO1_ZMO1745,ZMO1_ZMO1746;1	ZMO1_ZMO1745	1	.	-	metH2	methionine synthase MetH2	AVZ42890.1
ZM4	1788614	1792367	ZMO1_ZMO1745,ZMO1_ZMO1746;1	ZMO1_ZMO1746	1	.	-	metH1	5-methyltetrahydrofolate--homocysteine methyltransferase MetH1	AVZ42891.1
ZM4	1792368	1794456	ZMO1_ZMO1747,ZMO1_ZMO1748;1	ZMO1_ZMO1747	1	.	-	metF	5,10-methylenetetrahydrofolate reductase	AVZ42892.1
ZM4	1792368	1794456	ZMO1_ZMO1747,ZMO1_ZMO1748;1	ZMO1_ZMO1748	1	.	-	ZMO1_ZMO1748	ArsR family transcriptional regulator	AVZ42893.1
ZM4	1794323	1795654	ZMO1_ZMO1749;1	ZMO1_ZMO1749	1	.	+	mlaA	lipoprotein MlaA	AVZ42894.1
ZM4	1794512	1795654	ZMO1_ZMO1749;2	ZMO1_ZMO1749	2	.	+	mlaA	lipoprotein MlaA	AVZ42894.1
ZM4	1795588	1796229	ZMO1_ZMO1750;1	ZMO1_ZMO1750	1	.	-	ZMO1_ZMO1750	inhibitor I42 domain-containing protein	AVZ42895.1
ZM4	1796953	1797415	ZMO1_ZMO1751;1	ZMO1_ZMO1751	1	.	+	ZMO1_ZMO1751	uncharacterized protein	AVZ42896.1
ZM4	1797541	1797856	ZMO1_ZMO1752;1	ZMO1_ZMO1752	1	.	+	ZMO1_ZMO1752	uncharacterized protein	AVZ42897.1
ZM4	1797966	1799018	ZMO1_ZMO1753;1	ZMO1_ZMO1753	1	.	+	fpr	ferredoxin--NADP(+) reductase Fpr	AVZ42898.1
ZM4	1798088	1798989	ZMO1_ZMO1753;2	ZMO1_ZMO1753	2	.	+	fpr	ferredoxin--NADP(+) reductase Fpr	AVZ42898.1
ZM4	1799070	1800727	ZMO1_ZMO1754;1	ZMO1_ZMO1754	1	.	-	ssdA	succinate-semialdehyde dehydrogenase SSADH	AVZ42899.1
ZM4	1800803	1801693	ZMO1_ZMO1755;1	ZMO1_ZMO1755	1	.	-	thyB	thymidylate synthase	AVZ42900.1
ZM4	1802000	1803506	ZMO1_ZMO1756;1	ZMO1_ZMO1756	1	.	+	gntP	gluconate transporter GntP	AVZ42901.1
ZM4	1803506	1804062	ZMO1_ZMO1757;1	ZMO1_ZMO1757	1	.	+	gntK	gluconate kinase GntK	AVZ42902.1
ZM4	1804103	1805143	ZMO1_ZMO1758;1	ZMO1_ZMO1758	1	.	-	ZMO1_ZMO1758	outer membrane assembly lipoprotein YfiO	AVZ42903.1
ZM4	1805144	1806253	ZMO1_ZMO1759;1	ZMO1_ZMO1759	1	.	-	ZMO1_ZMO1759	HNH endonuclease	AVZ42904.1
ZM4	1805297	1806253	ZMO1_ZMO1759;2	ZMO1_ZMO1759	2	.	-	ZMO1_ZMO1759	HNH endonuclease	AVZ42904.1
ZM4	1806342	1807850	ZMO1_ZMO1760;1	ZMO1_ZMO1760	1	.	-	ZMO1_ZMO1760	penicillin-binding protein activator	AVZ42905.1
ZM4	1807504	1808904	ZMO1_ZMO1761,ZMO1_ZMO1762;1	ZMO1_ZMO1761	1	.	+	rsmI	ribosomal RNA small subunit methyltransferase I RsmI	AVZ42906.1
ZM4	1807504	1808904	ZMO1_ZMO1761,ZMO1_ZMO1762;1	ZMO1_ZMO1762	1	.	+	ZMO1_ZMO1762	UPF0102 domain-containing protein	AVZ42907.1
ZM4	1807626	1808904	ZMO1_ZMO1761,ZMO1_ZMO1762;2	ZMO1_ZMO1761	2	.	+	rsmI	ribosomal RNA small subunit methyltransferase I RsmI	AVZ42906.1
ZM4	1807626	1808904	ZMO1_ZMO1761,ZMO1_ZMO1762;2	ZMO1_ZMO1762	2	.	+	ZMO1_ZMO1762	UPF0102 domain-containing protein	AVZ42907.1
ZM4	1808948	1809563	ZMO1_ZMO1763;1	ZMO1_ZMO1763	1	.	-	ZMO1_ZMO1763	uncharacterized protein	AVZ42908.1
ZM4	1809578	1811243	ZMO1_ZMO1764;1	ZMO1_ZMO1764	1	.	-	ZMO1_ZMO1764	murein L,D-transpeptidase YcbB/YkuD-like protein	AVZ42909.1
ZM4	1811341	1813317	ZMO1_ZMO1766,ZMO1_ZMO1767;1	ZMO1_ZMO1766	1	.	-	ZMO1_ZMO1766	zinc transporter ZntB	AVZ42910.1
ZM4	1811341	1813317	ZMO1_ZMO1766,ZMO1_ZMO1767;1	ZMO1_ZMO1767	1	.	-	galU	UTP-glucose-1-phosphate uridylyltransferase	AVZ42911.1
ZM4	1813316	1816457	ZMO1_ZMO1768,ZMO1_ZMO1769,ZMO1_ZMO1770;1	ZMO1_ZMO1768	1	.	-	lysA2	diaminopimelate decarboxylase	AVZ42912.1
ZM4	1813316	1816457	ZMO1_ZMO1768,ZMO1_ZMO1769,ZMO1_ZMO1770;1	ZMO1_ZMO1769	1	.	-	ZMO1_ZMO1769	uncharacterized protein	AVZ42913.1
ZM4	1813316	1816457	ZMO1_ZMO1768,ZMO1_ZMO1769,ZMO1_ZMO1770;1	ZMO1_ZMO1770	1	.	-	argH	argininosuccinate lyase	AVZ42914.1
ZM4	1813390	1816416	ZMO1_ZMO1768,ZMO1_ZMO1769,ZMO1_ZMO1770;2	ZMO1_ZMO1768	2	.	-	lysA2	diaminopimelate decarboxylase	AVZ42912.1
ZM4	1813390	1816416	ZMO1_ZMO1768,ZMO1_ZMO1769,ZMO1_ZMO1770;2	ZMO1_ZMO1769	2	.	-	ZMO1_ZMO1769	uncharacterized protein	AVZ42913.1
ZM4	1813390	1816416	ZMO1_ZMO1768,ZMO1_ZMO1769,ZMO1_ZMO1770;2	ZMO1_ZMO1770	2	.	-	argH	argininosuccinate lyase	AVZ42914.1
ZM4	1816593	1817945	ZMO1_ZMO1771;1	ZMO1_ZMO1771	1	.	-	ZMO1_ZMO1771	iron-containing alcohol dehydrogenase	AVZ42915.1
ZM4	1817890	1819034	ZMO1_ZMO1772;1	ZMO1_ZMO1772	1	.	+	ZMO1_ZMO1772	NAD(P)H quinone oxidoreductase PIG3 family	AVZ42916.2
ZM4	1819022	1819939	ZMO1_ZMO1773;1	ZMO1_ZMO1773	1	.	-	ZMO1_ZMO1773	aldo/keto reductase	AVZ42917.1
ZM4	1820147	1820222	ZMO1_ZMOt041;1	ZMO1_ZMOt041	1	.	-	ZMO1_ZMOt041	tRNA-Ala	-
ZM4	1820223	1820994	ZMO1_ZMO1775;1	ZMO1_ZMO1775	1	.	-	ZMO1_ZMO1775	hypothetical protein	AVZ42918.1
ZM4	1820390	1820905	ZMO1_ZMO1775;2	ZMO1_ZMO1775	2	.	-	ZMO1_ZMO1775	hypothetical protein	AVZ42918.1
ZM4	1821010	1823834	ZMO1_ZMO1776;1	ZMO1_ZMO1776	1	.	+	pepN2	aminopeptidase N	AVZ42919.1
ZM4	1823969	1825193	ZMO1_ZMO1777;1	ZMO1_ZMO1777	1	.	+	ZMO1_ZMO1777	uncharacterized protein	AVZ42920.1
ZM4	1824075	1825193	ZMO1_ZMO1777;2	ZMO1_ZMO1777	2	.	+	ZMO1_ZMO1777	uncharacterized protein	AVZ42920.1
ZM4	1825072	1826433	ZMO1_ZMO1778;1	ZMO1_ZMO1778	1	.	-	ZMO1_ZMO1778	DUF475 domain-containing protein	AVZ42921.1
ZM4	1825218	1826433	ZMO1_ZMO1778;2	ZMO1_ZMO1778	2	.	-	ZMO1_ZMO1778	DUF475 domain-containing protein	AVZ42921.1
ZM4	1826434	1827213	ZMO1_ZMO1779,ZMO1_ZMO1780;1	ZMO1_ZMO1779	1	.	-	ZMO1_ZMO1779	antibiotic biosynthesis monooxygenase	AVZ42922.1
ZM4	1826434	1827213	ZMO1_ZMO1779,ZMO1_ZMO1780;1	ZMO1_ZMO1780	1	.	-	ZMO1_ZMO1780	antibiotic biosynthesis monooxygenase	AVZ42923.1
ZM4	1827215	1828532	ZMO1_ZMO1781;1	ZMO1_ZMO1781	1	.	-	mscS3	mechanosensitive ion channel MscS	AVZ42924.1
ZM4	1828617	1828924	ZMO1_ZMO1782;1	ZMO1_ZMO1782	1	.	+	ZMO1_ZMO1782	hypothetical protein	AVZ42925.1
ZM4	1829044	1830944	ZMO1_ZMO1784;1	ZMO1_ZMO1784	1	.	+	ZMO1_ZMO1784	hypothetical protein	AVZ42926.1
ZM4	1829084	1830240	ZMO1_ZMO1784;2	ZMO1_ZMO1784	2	.	+	ZMO1_ZMO1784	hypothetical protein	AVZ42926.1
ZM4	1830421	1831187	ZMO1_ZMO1785;1	ZMO1_ZMO1785	1	.	-	mscS4	mechanosensitive ion channel MscS	AVZ42927.1
ZM4	1831255	1832275	ZMO1_ZMO1786;1	ZMO1_ZMO1786	1	.	+	ZMO1_ZMO1786	uncharacterized protein	AVZ42928.1
ZM4	1832143	1832735	ZMO1_ZMO1787;2	ZMO1_ZMO1787	2	.	-	ZMO1_ZMO1787	hypothetical protein	AVZ42929.1
ZM4	1832348	1832587	ZMO1_ZMO1787;1	ZMO1_ZMO1787	1	.	-	ZMO1_ZMO1787	hypothetical protein	AVZ42929.1
ZM4	1832939	1834811	ZMO1_ZMO1788;1	ZMO1_ZMO1788	1	.	-	ZMO1_ZMO1788	uncharacterized protein	AVZ42930.1
ZM4	1834926	1836808	ZMO1_ZMO1790;1	ZMO1_ZMO1790	1	.	+	ZMO1_ZMO1790	ABC transporter related protein	AVZ42931.1
ZM4	1836889	1838791	ZMO1_ZMO1792;1	ZMO1_ZMO1792	1	.	-	ilvD	dihydroxy-acid dehydratase	AVZ42932.1
ZM4	1838860	1839896	ZMO1_ZMO1793;1	ZMO1_ZMO1793	1	.	+	ZMO1_ZMO1793	LysR family transcriptional regulator	AVZ42933.1
ZM4	1838860	1839774	ZMO1_ZMO1793;2	ZMO1_ZMO1793	2	.	+	ZMO1_ZMO1793	LysR family transcriptional regulator	AVZ42933.1
ZM4	1839985	1840060	ZMO1_ZMOt042;1	ZMO1_ZMOt042	1	.	-	ZMO1_ZMOt042	tRNA-Ala	-
ZM4	1840092	1840645	ZMO1_ZMO1794;1	ZMO1_ZMO1794	1	.	-	ZMO1_ZMO1794	uncharacterized protein	AVZ42934.1
ZM4	1840582	1842737	ZMO1_ZMO1796,ZMO1_ZMO1797;1	ZMO1_ZMO1796	1	.	+	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	AVZ42935.1
ZM4	1840582	1842737	ZMO1_ZMO1796,ZMO1_ZMO1797;1	ZMO1_ZMO1797	1	.	+	cmk	cytidylate kinase	AVZ42936.1
ZM4	1842738	1844744	ZMO1_ZMO1798;1	ZMO1_ZMO1798	1	.	+	rpsA	ribosomal protein S1	AVZ42937.1
ZM4	1844761	1845702	ZMO1_ZMO1800;1	ZMO1_ZMO1800	1	.	-	ZMO1_ZMO1800	PhzF family phenazine biosynthesis protein	AVZ42938.1
